tsne_1,tsne_2,split,target,perplexity
-35.549667,-16.71825,train,non-churn,50.0
2.870242,-2.8223524,train,non-churn,50.0
-2.664097,18.202604,train,non-churn,50.0
28.008747,-6.5500274,train,non-churn,50.0
-6.9090605,6.673678,train,non-churn,50.0
28.257488,2.0840025,train,non-churn,50.0
8.3431425,-1.4032694,train,churn,50.0
-32.147205,9.587607,train,churn,50.0
-5.8512397,-23.49563,train,non-churn,50.0
13.031332,-1.0730697,train,churn,50.0
-12.3015,-14.258018,train,non-churn,50.0
-18.057365,-8.42236,train,non-churn,50.0
-19.664356,-10.482895,train,non-churn,50.0
-2.7482326,2.0659924,train,non-churn,50.0
-5.5353637,-10.530483,train,churn,50.0
43.08578,-1.0084864,train,non-churn,50.0
-5.849847,24.451778,train,non-churn,50.0
-19.419506,-9.222578,train,non-churn,50.0
-7.8928375,2.073109,train,non-churn,50.0
49.3982,-1.0090455,train,non-churn,50.0
-23.455605,19.17448,train,non-churn,50.0
-19.63039,-5.5737534,train,non-churn,50.0
-7.582979,-9.911382,train,churn,50.0
6.9822397,13.977794,train,non-churn,50.0
7.0508313,-25.017302,train,non-churn,50.0
-4.9468727,-0.3709818,train,non-churn,50.0
-36.397007,2.5157995,train,non-churn,50.0
1.2580456,-4.9347286,train,non-churn,50.0
-10.6374655,19.009977,train,non-churn,50.0
-10.089607,-7.103354,train,non-churn,50.0
-6.6927423,-9.915641,train,non-churn,50.0
8.80262,15.963008,train,non-churn,50.0
-34.09111,10.290929,train,churn,50.0
-8.135343,-29.699095,train,non-churn,50.0
46.163933,-2.7045555,train,non-churn,50.0
-30.467619,-5.9994206,train,non-churn,50.0
-1.3859506,1.6357199,train,non-churn,50.0
6.6457105,-27.288206,train,non-churn,50.0
-24.87503,-8.092163,train,non-churn,50.0
51.989117,-9.843606,train,non-churn,50.0
44.75494,1.7731522,train,non-churn,50.0
42.00341,4.150515,train,non-churn,50.0
-33.060078,14.29773,train,non-churn,50.0
-7.14408,-3.4779513,train,non-churn,50.0
7.4006686,0.6794676,train,churn,50.0
7.1260314,-2.2845352,train,non-churn,50.0
-27.217672,-8.769872,train,non-churn,50.0
-4.792174,4.7724996,train,non-churn,50.0
-33.379463,-11.3393135,train,non-churn,50.0
-12.05645,14.557625,train,non-churn,50.0
-17.282255,-5.987097,train,non-churn,50.0
-39.084297,12.354279,train,churn,50.0
35.87125,1.9375278,train,churn,50.0
3.1878443,6.7680335,train,non-churn,50.0
-21.170792,-4.844474,train,non-churn,50.0
10.236478,-3.3396707,train,churn,50.0
51.49102,3.5402632,train,non-churn,50.0
-7.566692,-29.5013,train,non-churn,50.0
42.94654,-8.253418,train,non-churn,50.0
-43.844337,7.78608,train,non-churn,50.0
-24.98254,-10.631385,train,non-churn,50.0
-6.668202,8.714502,train,churn,50.0
25.923407,-5.867483,train,churn,50.0
-35.29838,6.7042747,train,churn,50.0
-7.322947,-22.801338,train,churn,50.0
39.204155,2.3024817,train,non-churn,50.0
-5.724334,19.839352,train,non-churn,50.0
39.419746,16.37544,train,non-churn,50.0
-29.635286,7.507321,train,non-churn,50.0
-20.242704,12.535092,train,non-churn,50.0
-27.235083,-24.749836,train,churn,50.0
-1.0608565,-5.3592763,train,non-churn,50.0
-6.962859,-5.2627296,train,non-churn,50.0
42.609497,-2.581605,train,non-churn,50.0
29.45677,-4.65298,train,churn,50.0
-17.059814,-4.268228,train,non-churn,50.0
-29.623306,-12.727866,train,non-churn,50.0
36.025803,6.3698983,train,churn,50.0
-15.860578,-11.949724,train,non-churn,50.0
50.835907,-2.048249,train,churn,50.0
-21.548603,-18.346285,train,non-churn,50.0
-8.648991,12.719302,train,non-churn,50.0
-11.711437,17.512535,train,non-churn,50.0
-36.673965,-10.63068,train,churn,50.0
12.266123,22.204758,train,non-churn,50.0
-10.718584,-3.3000271,train,non-churn,50.0
9.525304,-2.3049421,train,churn,50.0
-7.4014363,14.79826,train,non-churn,50.0
-2.0246463,-0.2285433,train,non-churn,50.0
-27.301353,7.07661,train,non-churn,50.0
-7.7832747,-9.0264015,train,churn,50.0
17.878765,-15.214517,train,non-churn,50.0
38.55911,-2.4324307,train,non-churn,50.0
35.717632,-4.952253,train,non-churn,50.0
-21.833189,-0.16796212,train,non-churn,50.0
-25.658684,14.166433,train,non-churn,50.0
9.934683,0.5316432,train,churn,50.0
50.55794,1.4725268,train,non-churn,50.0
48.545704,-4.049417,train,non-churn,50.0
45.80781,11.806016,train,non-churn,50.0
-15.784235,-14.909184,train,churn,50.0
-11.0317335,1.0467252,train,non-churn,50.0
-14.478798,-11.804438,train,non-churn,50.0
53.27793,-0.7957552,train,non-churn,50.0
-23.687508,-19.83881,train,non-churn,50.0
33.34246,0.37579805,train,churn,50.0
-11.796069,12.156391,train,non-churn,50.0
-7.8125396,-24.768288,train,non-churn,50.0
32.117886,-1.6738605,train,non-churn,50.0
-15.233715,-4.7174654,train,non-churn,50.0
8.154078,-12.521908,train,non-churn,50.0
-37.819164,-13.4004,train,non-churn,50.0
9.759198,9.987541,train,non-churn,50.0
-14.154126,13.324962,train,non-churn,50.0
0.012297446,-17.98049,train,churn,50.0
43.23261,15.032992,train,non-churn,50.0
-18.71947,-7.958761,train,non-churn,50.0
51.66282,11.134301,train,non-churn,50.0
1.7184669,12.049139,train,non-churn,50.0
-3.4546328,1.9337626,train,non-churn,50.0
-22.693565,-19.229874,train,non-churn,50.0
38.230137,1.0976595,train,non-churn,50.0
-4.1866455,-0.08413169,train,non-churn,50.0
46.02037,0.0021693015,train,non-churn,50.0
-26.60293,20.583117,train,non-churn,50.0
-30.800125,15.507462,train,non-churn,50.0
-4.8711205,16.4291,train,churn,50.0
46.757378,-1.0730894,train,non-churn,50.0
32.909958,-8.724144,train,non-churn,50.0
-28.175325,13.807651,train,non-churn,50.0
-14.90727,18.680891,train,non-churn,50.0
48.8797,6.3127546,train,non-churn,50.0
42.148666,-6.076,train,churn,50.0
-19.37281,16.242525,train,non-churn,50.0
-18.222761,-15.8773775,train,non-churn,50.0
0.18308958,-11.047362,train,non-churn,50.0
42.25655,-4.7881393,train,non-churn,50.0
56.205387,6.3999753,train,non-churn,50.0
-6.4144425,-2.7792203,train,non-churn,50.0
-33.085457,5.99124,train,non-churn,50.0
-21.261198,17.501715,train,non-churn,50.0
-2.514109,20.957962,train,non-churn,50.0
-10.272611,-4.930609,train,non-churn,50.0
-17.788593,15.144249,train,churn,50.0
-18.960577,4.822684,train,non-churn,50.0
45.945107,-11.747636,train,non-churn,50.0
-14.002988,-21.55573,train,non-churn,50.0
-37.39876,-7.972336,train,non-churn,50.0
43.171097,10.952718,train,non-churn,50.0
-11.475167,-7.3210487,train,non-churn,50.0
-15.726059,14.47377,train,non-churn,50.0
-12.842004,15.468889,train,non-churn,50.0
-0.66831005,24.406233,train,non-churn,50.0
-7.3866453,-18.976486,train,non-churn,50.0
-31.415047,-0.2661211,train,non-churn,50.0
38.261967,-13.503541,train,non-churn,50.0
-0.5119793,-0.83094305,train,non-churn,50.0
-25.494047,1.1000044,train,non-churn,50.0
46.26432,-0.13308035,train,non-churn,50.0
8.665447,-26.518225,train,non-churn,50.0
-35.709503,2.7269514,train,non-churn,50.0
11.665241,-0.655446,train,churn,50.0
46.13281,2.2369428,train,non-churn,50.0
-17.468088,7.268396,train,non-churn,50.0
-9.264355,-21.578505,train,non-churn,50.0
-4.8290095,18.141062,train,non-churn,50.0
5.714887,7.116881,train,non-churn,50.0
-36.485134,5.9388466,train,non-churn,50.0
-20.621212,-9.763072,train,churn,50.0
3.9650693,12.767381,train,non-churn,50.0
-20.684431,17.057207,train,non-churn,50.0
-10.917365,-22.594677,train,non-churn,50.0
-11.571903,24.39207,train,non-churn,50.0
-13.94003,0.27951425,train,churn,50.0
-31.21976,-18.849915,train,non-churn,50.0
-38.128128,9.849986,train,churn,50.0
2.7818258,25.979652,train,non-churn,50.0
-15.041208,-2.7370934,train,non-churn,50.0
41.665634,-8.6386595,train,non-churn,50.0
-27.027206,24.255732,train,non-churn,50.0
-34.352997,-5.9762106,train,churn,50.0
48.85626,10.221265,train,non-churn,50.0
-15.225444,24.132973,train,non-churn,50.0
-3.0441506,6.4831166,train,non-churn,50.0
-22.248604,-1.1460979,train,non-churn,50.0
35.573578,9.813183,train,non-churn,50.0
-31.353502,18.24276,train,non-churn,50.0
-27.560337,15.307827,train,non-churn,50.0
-15.659928,-11.479427,train,non-churn,50.0
-20.244213,-20.740404,train,non-churn,50.0
9.793016,-3.4922404,train,non-churn,50.0
-4.790426,-0.32381803,train,non-churn,50.0
-4.1023183,1.5519856,train,non-churn,50.0
-29.477493,0.6946969,train,non-churn,50.0
-4.4559884,-6.681643,train,non-churn,50.0
45.918125,5.8742785,train,non-churn,50.0
-20.730614,-14.18907,train,non-churn,50.0
9.784728,-18.816349,train,non-churn,50.0
-21.32835,-7.4054565,train,non-churn,50.0
-14.407565,-2.947279,train,non-churn,50.0
3.0485969,13.267912,train,non-churn,50.0
3.8971028,10.245645,train,non-churn,50.0
34.963867,-5.1686497,train,non-churn,50.0
-20.134514,26.73501,train,non-churn,50.0
4.477749,-15.736693,train,churn,50.0
-37.248432,-8.49642,train,churn,50.0
-17.214243,-16.602749,train,non-churn,50.0
-19.582882,0.047398187,train,churn,50.0
28.974438,10.294994,train,non-churn,50.0
-1.0435632,-10.66941,train,non-churn,50.0
-6.1585674,-22.04222,train,non-churn,50.0
-18.333778,-5.7300963,train,non-churn,50.0
8.3454685,-5.2524867,train,churn,50.0
-0.8572096,-20.884077,train,non-churn,50.0
-16.572487,-13.059356,train,non-churn,50.0
-20.970678,-15.629529,train,non-churn,50.0
8.455057,-1.2084965,train,non-churn,50.0
9.626127,10.75986,train,non-churn,50.0
29.270292,10.010027,train,non-churn,50.0
32.169125,3.9935107,train,non-churn,50.0
-2.0546265,18.301891,train,non-churn,50.0
12.326986,17.728994,train,churn,50.0
-38.697388,12.741224,train,churn,50.0
-12.391586,-24.545074,train,non-churn,50.0
-27.384592,-2.8051562,train,churn,50.0
-26.264221,5.837877,train,non-churn,50.0
41.244305,-2.0968544,train,non-churn,50.0
-6.158216,8.501656,train,churn,50.0
41.3167,-16.524624,train,non-churn,50.0
-9.224942,7.1187916,train,non-churn,50.0
-7.389445,-15.560525,train,churn,50.0
4.7588577,-7.288198,train,non-churn,50.0
50.385643,5.729859,train,non-churn,50.0
38.672203,-10.217202,train,non-churn,50.0
-34.363132,4.3265796,train,non-churn,50.0
-24.549484,11.248255,train,non-churn,50.0
10.215574,-19.681335,train,non-churn,50.0
-26.88784,-21.510012,train,churn,50.0
-8.752337,-7.874247,train,non-churn,50.0
-19.821638,-4.954827,train,non-churn,50.0
50.77626,11.419754,train,non-churn,50.0
46.494118,16.762352,train,churn,50.0
26.856388,12.685512,train,non-churn,50.0
30.37227,0.4042568,train,non-churn,50.0
7.072001,-12.374564,train,non-churn,50.0
-35.027443,-2.4973826,train,churn,50.0
-21.647879,1.2843822,train,non-churn,50.0
-23.284023,-3.5435631,train,non-churn,50.0
52.88321,8.801508,train,churn,50.0
-10.0062065,15.503914,train,non-churn,50.0
43.955936,9.379417,train,non-churn,50.0
36.79318,3.7599277,train,non-churn,50.0
-31.588627,4.1523356,train,non-churn,50.0
-14.169821,10.44289,train,non-churn,50.0
1.9333615,26.810326,train,non-churn,50.0
54.30847,1.1199709,train,non-churn,50.0
30.660849,2.3344865,train,non-churn,50.0
44.538013,0.77341527,train,non-churn,50.0
40.559013,-13.088186,train,non-churn,50.0
-38.278984,-3.3460054,train,churn,50.0
8.628982,-8.7929325,train,non-churn,50.0
-36.447876,6.339084,train,churn,50.0
50.49298,13.5163555,train,non-churn,50.0
-29.43175,-1.7785953,train,non-churn,50.0
-19.611174,21.304672,train,non-churn,50.0
-18.791014,24.094238,train,non-churn,50.0
2.8897607,17.752493,train,non-churn,50.0
40.14481,1.0382099,train,non-churn,50.0
-22.487206,-10.830506,train,non-churn,50.0
-13.049449,1.8744538,train,non-churn,50.0
-40.56833,4.5534554,train,non-churn,50.0
-25.04858,-22.21272,train,non-churn,50.0
-24.32306,17.093939,train,non-churn,50.0
-5.9445205,13.009372,train,churn,50.0
-4.1820097,-19.330969,train,non-churn,50.0
-25.311363,24.766033,train,churn,50.0
-20.333403,15.655142,train,non-churn,50.0
45.234554,14.157674,train,churn,50.0
-14.663597,-14.595532,train,non-churn,50.0
-26.111542,4.847984,train,churn,50.0
36.553345,-7.833408,train,non-churn,50.0
43.834576,11.980039,train,non-churn,50.0
8.692776,-25.63199,train,non-churn,50.0
43.55224,6.572791,train,non-churn,50.0
-1.1774141,-11.724603,train,non-churn,50.0
-30.932377,11.43577,train,churn,50.0
-6.8438287,28.038408,train,churn,50.0
-16.554758,-4.682424,train,non-churn,50.0
3.0713472,18.704157,train,non-churn,50.0
-32.593494,14.655844,train,churn,50.0
-24.368746,-16.321884,train,non-churn,50.0
-1.1049714,-20.641178,train,non-churn,50.0
49.394894,1.8196882,train,non-churn,50.0
-2.4623978,18.473711,train,churn,50.0
-6.458126,-6.897934,train,non-churn,50.0
-28.613047,-10.613564,train,non-churn,50.0
-25.407639,19.15287,train,non-churn,50.0
-30.523432,-15.665673,train,non-churn,50.0
41.650288,-5.661614,train,non-churn,50.0
57.568157,0.26961416,train,churn,50.0
-10.982277,-15.791892,train,non-churn,50.0
-14.886118,-1.5193253,train,non-churn,50.0
-22.953922,10.26632,train,non-churn,50.0
-28.929306,-21.018822,train,non-churn,50.0
2.1122572,1.4275296,train,non-churn,50.0
-32.75209,-8.34977,train,churn,50.0
49.088722,-4.874567,train,non-churn,50.0
-26.447842,-5.598771,train,non-churn,50.0
-9.182382,-9.162373,train,non-churn,50.0
-17.044813,2.6495247,train,non-churn,50.0
37.91713,-14.096492,train,non-churn,50.0
5.21419,19.642324,train,non-churn,50.0
-21.685474,2.107161,train,non-churn,50.0
5.211628,-9.819913,train,non-churn,50.0
-36.398724,-1.0819491,train,non-churn,50.0
-1.5100293,0.4094856,train,non-churn,50.0
-7.726946,-23.574,train,churn,50.0
49.980762,-12.284553,train,non-churn,50.0
-23.527395,-16.219154,train,churn,50.0
-32.13639,6.7501383,train,non-churn,50.0
-26.054993,-5.7212977,train,non-churn,50.0
50.426373,5.3628607,train,non-churn,50.0
42.160862,4.159885,train,non-churn,50.0
43.113564,1.6419566,train,non-churn,50.0
39.28099,2.6927335,train,non-churn,50.0
-21.011688,5.4108887,train,non-churn,50.0
-40.209904,-3.7596078,train,non-churn,50.0
-4.969874,-8.087971,train,non-churn,50.0
31.41753,8.049157,train,non-churn,50.0
-31.44613,-1.0073324,train,non-churn,50.0
-11.188463,-19.7965,train,non-churn,50.0
-39.40911,-2.6031609,train,non-churn,50.0
-8.831859,4.2683597,train,non-churn,50.0
-13.276844,-10.55578,train,non-churn,50.0
34.658176,14.391583,train,non-churn,50.0
-17.86442,8.486552,train,churn,50.0
-6.6278634,12.565379,train,churn,50.0
8.659098,-24.91479,train,non-churn,50.0
45.213734,4.2012706,train,non-churn,50.0
45.342903,3.5473375,train,churn,50.0
46.105404,-14.959676,train,non-churn,50.0
-31.039988,6.5054183,train,non-churn,50.0
-6.258944,-3.0554063,train,non-churn,50.0
29.56616,16.831764,train,non-churn,50.0
-33.305664,-4.7397413,train,non-churn,50.0
44.283722,7.769278,train,non-churn,50.0
-11.828467,-28.76568,train,non-churn,50.0
41.530636,-8.791489,train,churn,50.0
-10.563159,-18.434319,train,non-churn,50.0
-35.872913,11.659715,train,churn,50.0
-38.460197,-7.5959134,train,non-churn,50.0
-13.475825,18.801983,train,non-churn,50.0
-0.942461,-1.8239379,train,non-churn,50.0
50.77845,5.914782,train,non-churn,50.0
-7.9260297,-11.883659,train,non-churn,50.0
0.37940335,-3.0034232,train,non-churn,50.0
-21.457113,-11.777317,train,non-churn,50.0
-44.344757,-4.1036763,train,churn,50.0
-24.948639,8.426587,train,non-churn,50.0
31.817656,0.040115047,train,non-churn,50.0
52.414402,-2.8530598,train,non-churn,50.0
-14.031131,15.714691,train,non-churn,50.0
31.209108,-13.395586,train,non-churn,50.0
45.56206,0.9184892,train,non-churn,50.0
-20.047821,5.38922,train,non-churn,50.0
48.56841,-1.991918,train,non-churn,50.0
9.66108,-6.485157,train,churn,50.0
54.58411,-6.9200644,train,churn,50.0
27.80929,11.851741,train,non-churn,50.0
35.533627,7.146438,train,non-churn,50.0
-23.961073,21.370378,train,non-churn,50.0
-32.81196,5.875561,train,non-churn,50.0
-21.835634,12.078624,train,non-churn,50.0
-17.90074,5.4274673,train,non-churn,50.0
-13.526418,7.6881256,train,non-churn,50.0
43.6352,-6.1404505,train,non-churn,50.0
6.2290087,-3.2662258,train,churn,50.0
24.513147,-4.2775,train,churn,50.0
-8.841575,3.5367465,train,non-churn,50.0
-3.2744024,-19.715664,train,non-churn,50.0
32.76608,-2.190438,train,non-churn,50.0
32.960587,-8.733115,train,non-churn,50.0
-10.962683,20.512394,train,non-churn,50.0
-7.9730363,9.075807,train,non-churn,50.0
36.625637,10.6416855,train,non-churn,50.0
-27.45833,-21.471325,train,churn,50.0
-28.356806,14.057967,train,non-churn,50.0
-32.847237,-4.4539833,train,non-churn,50.0
-4.298325,-11.561947,train,non-churn,50.0
1.4148706,23.051928,train,non-churn,50.0
-15.920652,-20.413794,train,non-churn,50.0
-41.5719,6.5378356,train,churn,50.0
-19.965414,-1.2555867,train,non-churn,50.0
-21.299208,-3.7260325,train,non-churn,50.0
3.8973436,8.361809,train,non-churn,50.0
-17.153175,-5.9261093,train,non-churn,50.0
-24.16522,21.020073,train,non-churn,50.0
-11.206383,-0.18278337,train,non-churn,50.0
42.08603,-1.7696022,train,non-churn,50.0
3.1552572,-21.817081,train,non-churn,50.0
0.6697174,3.663921,train,non-churn,50.0
-18.357052,0.6322407,train,non-churn,50.0
-2.930615,-10.703046,train,non-churn,50.0
51.84726,9.613722,train,non-churn,50.0
-0.13233614,19.988897,train,non-churn,50.0
-2.0181627,10.144708,train,non-churn,50.0
-6.8108063,-5.342347,train,churn,50.0
29.618986,1.264768,train,non-churn,50.0
-29.360163,-17.270864,train,non-churn,50.0
11.63022,-10.667881,train,non-churn,50.0
4.5416594,16.283192,train,non-churn,50.0
13.44191,-0.6226336,train,churn,50.0
10.766421,4.7267656,train,churn,50.0
41.5846,6.925581,train,non-churn,50.0
-8.853321,-2.6589248,train,non-churn,50.0
-33.572556,2.2290788,train,non-churn,50.0
-18.471272,2.1087549,train,non-churn,50.0
10.689746,11.981691,train,non-churn,50.0
4.62046,-15.027251,train,non-churn,50.0
26.986275,12.641217,train,non-churn,50.0
-7.048842,4.5807776,train,non-churn,50.0
41.35456,13.784716,train,non-churn,50.0
45.745777,7.232339,train,non-churn,50.0
-2.7621589,-1.2005733,train,non-churn,50.0
-1.2499671,-6.061259,train,non-churn,50.0
-43.901207,7.7680836,train,non-churn,50.0
45.446857,3.5100734,train,non-churn,50.0
-3.1823006,-21.35454,train,non-churn,50.0
-6.853547,10.380248,train,non-churn,50.0
-4.979986,16.938503,train,non-churn,50.0
-3.237954,-3.642631,train,non-churn,50.0
-28.498537,10.646004,train,non-churn,50.0
49.02258,16.085756,train,non-churn,50.0
-27.10631,6.151949,train,non-churn,50.0
-14.7238035,-10.034036,train,non-churn,50.0
-2.2510805,-21.666718,train,non-churn,50.0
40.218693,9.885029,train,non-churn,50.0
27.808973,-4.641783,train,non-churn,50.0
37.070034,12.42532,train,non-churn,50.0
-6.5281034,-22.38649,train,non-churn,50.0
37.01167,-2.1453156,train,churn,50.0
-0.590949,3.8073604,train,non-churn,50.0
-30.736126,1.3443444,train,churn,50.0
52.170807,11.241683,train,non-churn,50.0
-1.506036,21.152344,train,non-churn,50.0
-5.9579406,-12.627387,train,non-churn,50.0
-1.7881238,-8.537166,train,non-churn,50.0
49.782406,1.8812234,train,non-churn,50.0
10.915902,-12.48901,train,non-churn,50.0
-0.48272765,-9.291942,train,non-churn,50.0
43.20331,-10.847776,train,non-churn,50.0
-13.176142,-26.474583,train,non-churn,50.0
37.929955,-3.1984744,train,non-churn,50.0
-12.996152,12.522422,train,churn,50.0
11.360768,21.086504,train,non-churn,50.0
1.7650986,-19.4887,train,churn,50.0
-3.4994025,-16.449234,train,non-churn,50.0
34.800426,4.641388,train,non-churn,50.0
-8.124827,-23.633663,train,churn,50.0
-36.334694,-12.016625,train,non-churn,50.0
-16.003716,8.497853,train,non-churn,50.0
33.326195,8.075469,train,non-churn,50.0
50.43036,8.083839,train,non-churn,50.0
-16.016336,-14.887464,train,non-churn,50.0
-15.676486,-27.720991,train,non-churn,50.0
-39.585884,12.133809,train,non-churn,50.0
-3.538671,-2.5908442,train,non-churn,50.0
-17.470222,-6.9995003,train,churn,50.0
23.53444,-3.784585,train,churn,50.0
40.045006,-16.010414,train,non-churn,50.0
27.552954,2.0198364,train,non-churn,50.0
4.727536,15.154519,train,non-churn,50.0
3.931601,25.441523,train,non-churn,50.0
11.0711975,-25.656511,train,non-churn,50.0
-35.489563,11.986833,train,churn,50.0
-12.68668,-22.750189,train,non-churn,50.0
-0.209957,-9.727068,train,non-churn,50.0
-28.57506,-22.12125,train,non-churn,50.0
1.1702571,-7.5259013,train,non-churn,50.0
-4.0534315,-12.9081135,train,non-churn,50.0
-43.97448,3.4960055,train,non-churn,50.0
6.891762,-27.65054,train,non-churn,50.0
-28.924768,3.7514932,train,non-churn,50.0
-13.151287,-11.706697,train,non-churn,50.0
-27.0692,-9.539155,train,non-churn,50.0
-11.377351,-8.419051,train,non-churn,50.0
-8.085016,11.503541,train,churn,50.0
39.24658,-1.7622664,train,non-churn,50.0
-9.625031,9.158622,train,non-churn,50.0
-21.897581,-16.620749,train,non-churn,50.0
6.024686,19.300503,train,non-churn,50.0
-21.808195,-15.242456,train,non-churn,50.0
-17.540949,29.676077,train,non-churn,50.0
-16.486195,22.312271,train,non-churn,50.0
-12.202773,-3.6117604,train,churn,50.0
-4.421326,-16.459562,train,non-churn,50.0
-27.084164,-14.338666,train,churn,50.0
39.936047,0.13824332,train,non-churn,50.0
-15.798627,-25.831919,train,non-churn,50.0
28.793142,2.0392706,train,non-churn,50.0
-40.577698,8.435913,train,churn,50.0
41.85441,0.25605652,train,non-churn,50.0
-23.220081,-3.0948467,train,non-churn,50.0
9.54773,18.561636,train,churn,50.0
-31.292953,3.7513537,train,non-churn,50.0
-15.930327,8.199728,train,churn,50.0
-19.887112,1.5836891,train,non-churn,50.0
14.468076,-3.785161,train,churn,50.0
-18.692705,-4.4050546,train,non-churn,50.0
44.086464,-7.4637585,train,non-churn,50.0
-4.3862185,-16.440475,train,non-churn,50.0
5.7756767,-1.8567774,train,churn,50.0
24.468727,-5.5499554,train,churn,50.0
0.30113557,-20.800465,train,non-churn,50.0
-0.356944,-27.990843,train,churn,50.0
1.2600818,-16.674168,train,non-churn,50.0
-39.019394,-5.5257387,train,churn,50.0
28.911072,11.95139,train,non-churn,50.0
-16.661556,4.145504,train,churn,50.0
35.633167,4.9345427,train,churn,50.0
-13.581404,-2.1023746,train,non-churn,50.0
-12.767473,13.945785,train,non-churn,50.0
-3.0588124,-21.201252,train,non-churn,50.0
-23.69649,-13.828157,train,non-churn,50.0
11.295631,-2.5054066,train,churn,50.0
-30.738045,-8.910614,train,churn,50.0
-10.017771,-2.6624045,train,non-churn,50.0
-20.83312,-27.858644,train,non-churn,50.0
-3.734125,-5.9470057,train,non-churn,50.0
-23.249329,24.720312,train,non-churn,50.0
38.355392,-13.549781,train,non-churn,50.0
0.5876066,-1.8868084,train,churn,50.0
-42.839508,0.9880973,train,non-churn,50.0
34.467934,-4.0787063,train,non-churn,50.0
-1.6845448,-5.431629,train,non-churn,50.0
41.98761,-10.705624,train,non-churn,50.0
39.694035,9.88056,train,non-churn,50.0
-22.96706,-15.142616,train,non-churn,50.0
-22.498314,-13.374669,train,non-churn,50.0
-23.229214,14.402297,train,non-churn,50.0
-9.49493,-10.020946,train,non-churn,50.0
-7.186607,29.082155,train,churn,50.0
-20.805048,3.8398085,train,non-churn,50.0
-11.391701,4.0733747,train,non-churn,50.0
-8.768225,-25.716743,train,non-churn,50.0
26.035357,-0.56070733,train,non-churn,50.0
-9.638072,13.396963,train,non-churn,50.0
-20.762636,-6.8747077,train,non-churn,50.0
9.711011,7.1133156,train,non-churn,50.0
-4.192695,7.0397286,train,non-churn,50.0
36.761322,-1.5866785,train,non-churn,50.0
14.530767,-3.2850065,train,non-churn,50.0
-12.453066,-19.509235,train,non-churn,50.0
-19.081566,10.564733,train,churn,50.0
49.293755,1.6316624,train,non-churn,50.0
38.918804,17.275076,train,non-churn,50.0
28.08116,-3.4287066,train,churn,50.0
-5.107141,-6.490241,train,non-churn,50.0
30.917976,8.377249,train,non-churn,50.0
25.094334,-2.0935812,train,non-churn,50.0
27.701689,-6.0283437,train,non-churn,50.0
-15.8244505,7.9832377,train,non-churn,50.0
40.173088,-1.9764731,train,non-churn,50.0
-18.479946,-0.8842515,train,non-churn,50.0
1.6258438,-12.537943,train,non-churn,50.0
-15.227712,15.429763,train,non-churn,50.0
34.768856,8.408069,train,non-churn,50.0
-8.192295,22.437735,train,churn,50.0
5.261378,-6.0631323,train,non-churn,50.0
-30.091438,6.1151,train,non-churn,50.0
46.817215,-8.034751,train,non-churn,50.0
-27.778566,1.357937,train,non-churn,50.0
-17.670416,-7.655024,train,non-churn,50.0
-0.39362377,-6.0684423,train,non-churn,50.0
-13.93417,4.368097,train,non-churn,50.0
-25.954588,-14.54302,train,churn,50.0
-7.2558327,1.3128651,train,non-churn,50.0
-36.584915,-1.6605603,train,non-churn,50.0
-6.959195,-13.282307,train,non-churn,50.0
10.067028,-8.798058,train,churn,50.0
-24.171507,-1.8337663,train,non-churn,50.0
-12.437938,6.5230885,train,non-churn,50.0
3.2898445,18.445862,train,non-churn,50.0
-3.0778022,14.938442,train,non-churn,50.0
-4.2596107,-17.800175,train,non-churn,50.0
-8.526057,18.682905,train,non-churn,50.0
8.071047,9.7497425,train,non-churn,50.0
39.09017,1.131161,train,non-churn,50.0
-22.63482,12.40026,train,non-churn,50.0
-19.811953,8.758552,train,non-churn,50.0
42.139793,6.528211,train,non-churn,50.0
31.635864,-5.750311,train,non-churn,50.0
30.022846,5.7665586,train,non-churn,50.0
-15.296249,-4.767121,train,non-churn,50.0
40.107758,-6.2573867,train,non-churn,50.0
45.732063,4.8679523,train,non-churn,50.0
-5.5043306,10.732982,train,churn,50.0
28.184711,13.402411,train,non-churn,50.0
-32.896194,-5.9688272,train,churn,50.0
32.523567,-1.7212588,train,non-churn,50.0
-4.405332,-2.286985,train,non-churn,50.0
49.708607,-6.1454964,train,non-churn,50.0
-11.394899,-1.9429936,train,non-churn,50.0
52.612423,-3.2273822,train,non-churn,50.0
-1.4787992,-2.8352382,train,non-churn,50.0
7.642796,-1.7164176,train,churn,50.0
-31.272665,-18.862566,train,non-churn,50.0
13.101699,-3.6124513,train,non-churn,50.0
-5.670785,-22.637098,train,non-churn,50.0
-9.418824,11.230608,train,non-churn,50.0
-2.256809,-12.249471,train,non-churn,50.0
5.532457,-12.594082,train,non-churn,50.0
-13.989394,22.397161,train,non-churn,50.0
38.12168,5.6085896,train,non-churn,50.0
33.918915,-5.994749,train,non-churn,50.0
-12.912269,-12.728095,train,non-churn,50.0
-10.026811,-3.8428113,train,non-churn,50.0
-31.601616,-7.056905,train,churn,50.0
-7.094741,-8.065273,train,non-churn,50.0
45.64764,8.377629,train,non-churn,50.0
39.023712,8.815153,train,non-churn,50.0
6.652485,19.222736,train,non-churn,50.0
-17.506641,-16.594526,train,non-churn,50.0
4.342521,17.62907,train,non-churn,50.0
-30.348534,4.42185,train,non-churn,50.0
39.350765,-0.5726492,train,non-churn,50.0
-25.061392,0.8565851,train,non-churn,50.0
