tsne_1,tsne_2,split,target
-12.707161,31.16671,train,non-churn
-4.264759,6.7347717,train,non-churn
57.01257,-9.437283,train,non-churn
8.465885,-25.840773,train,non-churn
-1.6458795,-16.977058,train,non-churn
56.97971,20.526794,train,non-churn
-46.173573,-30.78964,train,non-churn
49.260887,14.876281,train,non-churn
-14.000551,-29.549187,train,churn
12.532221,-10.207525,train,non-churn
-11.802182,-21.894413,train,churn
-12.132279,-22.166443,train,non-churn
41.11631,16.072735,train,non-churn
-15.553111,5.1561227,train,churn
-44.415188,-5.528599,train,non-churn
-25.069908,-19.020144,train,non-churn
41.74593,-5.212624,train,non-churn
67.6998,8.375804,train,non-churn
-27.407402,19.950235,train,non-churn
-11.512268,5.206791,train,non-churn
-46.776783,-11.839506,train,non-churn
-3.276633,0.52603245,train,non-churn
-29.973595,20.323895,train,churn
34.11742,19.988781,train,churn
28.457031,5.598373,train,non-churn
33.83884,10.595259,train,non-churn
16.720554,-16.728867,train,non-churn
18.100132,-3.6791341,train,non-churn
7.154348,42.1273,train,non-churn
-14.834379,-41.334,train,churn
-22.637026,1.1602744,train,non-churn
-4.1127944,15.246023,train,non-churn
-57.646835,4.4653883,train,non-churn
-3.6207373,-13.1674795,train,non-churn
3.4566627,-18.231234,train,non-churn
-4.8951206,34.645744,train,non-churn
1.0169812,38.898632,train,non-churn
-9.484474,-24.386879,train,non-churn
-23.365416,23.1971,train,non-churn
-37.8484,-25.61937,train,non-churn
-37.418488,-7.886754,train,non-churn
-14.456805,-7.287013,train,churn
50.60274,12.73661,train,non-churn
-6.2826724,-16.921886,train,non-churn
-13.369981,34.2867,train,non-churn
18.316196,-11.616298,train,non-churn
-36.47911,12.110022,train,non-churn
-3.6336985,-34.26975,train,non-churn
-13.0333805,19.607832,train,non-churn
-20.3347,-8.071532,train,churn
-13.95375,-22.73288,train,non-churn
-39.905834,8.120793,train,churn
51.59732,9.022337,train,non-churn
-27.594202,3.2737105,train,non-churn
51.42894,-0.6262279,train,non-churn
-55.830566,1.9593871,train,churn
63.218884,9.780157,train,non-churn
-39.42307,-8.56691,train,non-churn
15.685132,-11.884725,train,churn
-47.216576,0.79786396,train,non-churn
-25.271496,-18.777359,train,churn
-29.73632,-17.45159,train,non-churn
10.28549,19.020706,train,churn
-25.87595,8.641858,train,non-churn
60.102985,14.072212,train,non-churn
-14.0976925,-22.724586,train,non-churn
2.9144325,29.722176,train,churn
35.48726,13.86492,train,churn
-0.48576006,-5.7139835,train,non-churn
-36.490788,2.8053792,train,churn
-1.1036681,-12.959051,train,non-churn
-55.9903,-8.8063,train,churn
33.931396,-8.995517,train,non-churn
-15.568305,-25.080025,train,churn
42.29729,1.9587525,train,churn
-30.257093,-10.519727,train,non-churn
-27.845934,-22.248495,train,non-churn
-10.314717,-16.970459,train,non-churn
-34.657887,-2.5758069,train,non-churn
11.42332,23.929197,train,churn
-45.40146,12.674497,train,churn
-18.348658,-9.566492,train,non-churn
-39.758144,4.382574,train,non-churn
-2.6458478,8.876994,train,non-churn
-41.924824,24.800652,train,non-churn
53.867504,25.17229,train,non-churn
-10.986144,2.3129745,train,churn
-56.262684,-15.423211,train,non-churn
44.534626,10.429096,train,non-churn
-1.4314363,-20.184126,train,non-churn
50.762222,23.375607,train,non-churn
50.5647,2.2105763,train,non-churn
-36.579247,10.594525,train,non-churn
-35.694744,10.9692135,train,non-churn
-17.869888,-34.729935,train,non-churn
-12.534402,-0.6470463,train,non-churn
2.6084082,14.525978,train,churn
-18.233795,-14.472893,train,non-churn
-32.372192,-8.530188,train,non-churn
-18.196257,6.7525744,train,non-churn
36.79368,15.35488,train,non-churn
-10.894467,16.589405,train,non-churn
-12.195968,0.14138588,train,non-churn
-2.556464,-8.228925,train,non-churn
-11.809753,-12.551519,train,non-churn
41.740875,6.848043,train,non-churn
10.187137,19.635143,train,non-churn
-20.453678,3.9820485,train,non-churn
-23.956488,-31.779543,train,churn
55.941837,-9.48292,train,non-churn
43.449696,-13.649607,train,non-churn
37.900375,20.07514,train,churn
-3.8865314,8.547017,train,non-churn
39.1351,-5.632858,train,non-churn
32.927128,16.933104,train,non-churn
32.151287,5.3316464,train,non-churn
-26.061024,-18.451096,train,non-churn
52.19101,10.809264,train,non-churn
-18.385994,-3.2680635,train,non-churn
-3.759975,-22.301119,train,non-churn
-36.893974,-12.081069,train,non-churn
40.70238,-6.7902284,train,non-churn
0.7252988,21.48975,train,churn
8.2995205,7.8092585,train,non-churn
-32.557274,16.42779,train,non-churn
56.82109,3.411804,train,non-churn
-35.094673,-32.242638,train,non-churn
-30.928228,20.828527,train,non-churn
-2.352779,-19.190292,train,non-churn
-23.182957,-15.802755,train,non-churn
-40.187145,9.830498,train,churn
-7.0747485,18.799887,train,non-churn
-44.639004,-13.997371,train,non-churn
-14.0964985,33.364166,train,non-churn
13.0176,15.716343,train,churn
-40.053177,-10.824559,train,non-churn
-29.636898,-13.685225,train,non-churn
19.855711,-16.859684,train,non-churn
3.8792708,-0.22578417,train,non-churn
-6.7596645,15.27741,train,non-churn
-13.773392,15.39492,train,non-churn
12.021775,4.4531426,train,non-churn
47.88238,11.875889,train,non-churn
-15.863218,-35.258114,train,non-churn
-26.082098,-33.684395,train,non-churn
48.02869,-8.567917,train,non-churn
43.303486,16.45631,train,non-churn
33.11962,5.2114973,train,non-churn
-26.640425,-2.718589,train,non-churn
52.438942,15.074666,train,non-churn
53.953163,-5.951843,train,non-churn
-22.90108,-10.670385,train,churn
31.53698,-9.712124,train,non-churn
-37.098057,7.296655,train,churn
43.779728,3.6791244,train,non-churn
-2.9327233,-0.96582043,train,non-churn
57.743385,-9.484124,train,non-churn
-20.496492,-3.3206382,train,non-churn
55.124012,1.6023523,train,non-churn
-16.580408,-14.130342,train,non-churn
4.556114,26.924269,train,churn
-54.295116,14.544791,train,non-churn
10.527356,20.905062,train,non-churn
-29.697506,-33.21334,train,non-churn
-15.6490345,-6.7945404,train,non-churn
6.227277,-17.652906,train,non-churn
5.4956293,7.3216867,train,non-churn
3.4082403,5.6957364,train,non-churn
50.49564,4.8977895,train,non-churn
41.611572,21.242119,train,non-churn
-27.54479,26.234793,train,non-churn
-17.892931,-13.331037,train,non-churn
-40.843575,13.505997,train,churn
-13.073459,1.2529485,train,non-churn
54.69486,-6.5949426,train,non-churn
48.116695,-0.06874827,train,non-churn
17.917439,-10.150178,train,non-churn
-29.482845,7.212306,train,non-churn
14.838839,-9.761045,train,non-churn
-31.159157,-24.874151,train,non-churn
50.945854,9.994835,train,non-churn
-30.423853,-28.122091,train,non-churn
26.476574,-1.0543551,train,non-churn
50.434856,8.697992,train,non-churn
-45.65491,-23.312399,train,non-churn
41.28075,-5.0546937,train,non-churn
18.264576,-11.511619,train,non-churn
45.152042,6.380333,train,non-churn
49.307922,-3.5774958,train,non-churn
12.199378,23.4759,train,churn
13.900054,-29.548744,train,churn
3.8342385,30.841732,train,non-churn
-16.857193,-30.139475,train,non-churn
67.4096,8.409496,train,non-churn
18.522636,-17.70607,train,non-churn
46.760273,4.5993543,train,non-churn
-24.670887,5.652319,train,non-churn
-35.625614,21.145136,train,non-churn
57.916595,-0.025838831,train,non-churn
44.212296,2.257102,train,non-churn
-21.49949,6.2331567,train,churn
21.723265,-0.29749963,train,non-churn
50.43325,14.902145,train,non-churn
48.375076,23.021185,train,non-churn
14.2667885,23.537523,train,non-churn
-0.39927894,-14.224688,train,churn
-10.884102,16.720146,train,non-churn
-6.449426,5.552388,train,non-churn
-18.389797,-2.5800138,train,non-churn
-5.291152,11.5075245,train,non-churn
-19.205574,16.758839,train,non-churn
54.97245,-2.1553764,train,non-churn
-15.66039,-3.3303936,train,non-churn
-24.796389,30.03646,train,non-churn
12.450105,26.776697,train,churn
-22.117191,10.6805525,train,non-churn
-37.363033,-11.643441,train,non-churn
-50.975597,8.983734,train,churn
-43.2355,-15.55315,train,non-churn
-36.73629,17.304384,train,churn
-18.680717,-18.321413,train,non-churn
42.67736,13.185493,train,non-churn
6.5168734,17.724564,train,churn
-22.916166,11.232832,train,non-churn
-26.910583,-33.81697,train,non-churn
-41.80158,-13.071352,train,non-churn
68.83105,4.835955,train,non-churn
-34.75624,15.187012,train,non-churn
48.617233,-2.3384838,train,non-churn
-42.13935,11.591539,train,churn
-10.374086,-16.206713,train,non-churn
1.352988,15.9591875,train,churn
-9.280506,2.6884315,train,churn
-27.5673,18.352686,train,non-churn
-27.77394,-29.011864,train,non-churn
-31.012655,-7.383442,train,non-churn
10.191073,-26.352303,train,non-churn
38.27169,7.2786636,train,non-churn
65.007835,1.7206317,train,non-churn
-3.7371588,-17.397722,train,non-churn
-9.72026,-24.01788,train,non-churn
-14.178881,-12.955764,train,non-churn
8.939593,17.04089,train,non-churn
11.828751,4.4389043,train,non-churn
-26.12127,2.0109997,train,non-churn
8.956171,9.004731,train,non-churn
-35.728973,-33.76037,train,non-churn
-45.635662,-13.768074,train,churn
2.7356093,20.125227,train,churn
-47.769276,-16.519947,train,churn
58.640766,20.823622,train,non-churn
33.67914,-5.9545445,train,non-churn
-23.08681,-22.614355,train,non-churn
-43.65376,-21.33648,train,non-churn
45.43452,23.809427,train,non-churn
-12.174892,-3.3794732,train,non-churn
47.393967,5.801083,train,non-churn
1.2671807,25.4552,train,non-churn
-42.356247,6.8274946,train,churn
18.575197,-10.027967,train,non-churn
40.900696,5.1529675,train,churn
-48.232147,-0.4551745,train,non-churn
-13.354761,-7.6532307,train,non-churn
67.92072,-10.794127,train,non-churn
-36.89119,-18.525354,train,non-churn
13.03694,3.6355162,train,non-churn
60.43328,1.7180825,train,non-churn
56.735973,-14.477354,train,non-churn
41.093464,-3.1577697,train,non-churn
47.06703,-15.092222,train,non-churn
62.79067,8.684582,train,non-churn
25.64288,-7.54203,train,non-churn
36.99625,2.7185054,train,non-churn
0.18278886,18.085945,train,churn
-39.28547,9.378908,train,non-churn
-38.31703,6.528774,train,churn
58.106705,22.456163,train,non-churn
52.6373,-12.875415,train,non-churn
1.3582574,1.6278396,train,non-churn
3.306952,17.710424,train,churn
39.416134,2.0965664,train,non-churn
-33.011192,12.9591,train,non-churn
-13.017089,-25.66948,train,churn
60.880127,14.133516,train,non-churn
11.190739,9.620868,train,churn
-9.15582,2.4551933,train,non-churn
53.474083,11.987442,train,churn
16.526026,-3.376558,train,churn
-38.6534,-2.2358055,train,non-churn
7.2828245,-11.42707,train,non-churn
-31.525057,29.946875,train,non-churn
-31.46551,5.665549,train,non-churn
-39.00527,-3.6883502,train,non-churn
62.38562,3.6831112,train,non-churn
-15.600943,-24.358427,train,churn
-54.77661,-15.097844,train,non-churn
-26.669031,-18.086605,train,non-churn
-14.43455,-0.70604885,train,non-churn
-52.233604,8.726162,train,non-churn
4.117223,-8.25589,train,non-churn
-13.091168,23.57501,train,non-churn
-8.41322,15.3378315,train,non-churn
59.162212,19.079441,train,non-churn
-27.208311,-9.217989,train,churn
-19.790022,24.52649,train,non-churn
-13.062598,5.8997602,train,non-churn
-26.27705,-7.6247134,train,non-churn
-29.568302,15.463997,train,non-churn
-24.02822,-34.237278,train,non-churn
-11.538593,9.715904,train,non-churn
50.632015,-3.0425391,train,non-churn
17.174192,-16.619879,train,non-churn
53.583145,-12.203941,train,non-churn
-52.62089,-22.515203,train,churn
-9.31877,-35.424316,train,non-churn
58.281517,-11.207688,train,non-churn
44.808342,-8.910996,train,non-churn
44.88599,-19.871386,train,churn
3.289863,5.740667,train,non-churn
-9.446296,6.9484916,train,non-churn
29.3053,-8.589749,train,churn
-14.442984,10.400686,train,non-churn
-26.96443,29.727814,train,non-churn
-2.022325,9.389586,train,non-churn
-29.77185,3.5446672,train,non-churn
50.92008,-11.219042,train,non-churn
-25.457825,24.186039,train,non-churn
-23.244373,4.4059553,train,non-churn
50.473717,13.835027,train,non-churn
-11.983987,3.9689767,train,non-churn
9.169848,28.039085,train,churn
47.314507,3.2407758,train,non-churn
-14.219849,32.64721,train,non-churn
-40.450424,-24.635128,train,non-churn
-23.47304,-37.120735,train,non-churn
20.996778,-12.160136,train,non-churn
-16.03211,19.505377,train,non-churn
-24.250402,-31.513556,train,non-churn
1.2401453,-26.365305,train,non-churn
-10.813624,22.023918,train,non-churn
52.26244,-7.3150096,train,non-churn
38.869007,-9.111903,train,non-churn
11.754966,-12.85,train,non-churn
-29.996492,24.161194,train,non-churn
-29.680809,-16.072136,train,non-churn
-9.329882,-4.8519845,train,churn
-43.97009,17.326632,train,churn
7.6439047,27.778004,train,churn
-20.581884,-14.452861,train,non-churn
8.148039,-2.8190167,train,non-churn
-28.801868,-11.428555,train,non-churn
55.36629,-6.00325,train,non-churn
-15.514763,-19.619068,train,non-churn
-40.274387,26.57939,train,non-churn
62.73136,3.5262,train,non-churn
-14.831723,18.897964,test,non-churn
-36.748844,-16.585514,test,churn
9.9651985,4.070852,test,churn
-5.3811984,-0.7479594,test,non-churn
-33.040565,21.978695,test,non-churn
45.395092,17.58366,test,non-churn
-55.73977,-5.256874,test,non-churn
4.6712303,26.128813,test,churn
-44.09785,25.851456,test,non-churn
-15.30527,34.888515,test,non-churn
40.452442,19.611227,test,non-churn
-43.623066,-10.689067,test,non-churn
-30.50997,3.0314562,test,non-churn
61.679386,-6.647783,test,non-churn
-8.631833,-15.242645,test,churn
-41.087345,-5.157905,test,non-churn
-28.549873,-36.845436,test,churn
-43.981537,-13.36978,test,non-churn
14.803875,-20.974628,test,non-churn
31.008583,4.925213,test,non-churn
52.664974,24.691399,test,non-churn
-15.978306,-16.2501,test,non-churn
-12.187756,12.437933,test,non-churn
-10.264793,-34.750504,test,non-churn
-23.765701,-11.808347,test,non-churn
-12.924889,8.062368,test,non-churn
-26.657013,-20.282305,test,non-churn
-18.125496,8.289402,test,non-churn
-40.920643,21.016937,test,non-churn
-8.379224,11.824601,test,non-churn
43.328583,19.036516,test,non-churn
-29.945917,13.933607,test,non-churn
-31.873142,-11.217576,test,non-churn
-24.683128,-11.526399,test,non-churn
-53.030308,8.090873,test,non-churn
3.1042526,-11.490986,test,churn
7.277015,-28.524204,test,non-churn
21.17232,-13.625673,test,non-churn
-17.842058,17.526134,test,non-churn
-0.3533574,40.313904,test,non-churn
56.98615,12.093979,test,non-churn
13.642299,19.92091,test,churn
2.0978818,-26.630293,test,non-churn
9.212757,19.520458,test,non-churn
51.757256,7.189721,test,non-churn
52.96146,2.7910378,test,non-churn
38.657032,3.9916153,test,non-churn
-26.871994,31.018078,test,churn
-32.85068,-8.81041,test,non-churn
3.658277,-11.127352,test,non-churn
48.910652,19.450384,test,non-churn
-6.663314,25.60075,test,non-churn
46.356995,-3.6160254,test,churn
-14.676812,-2.0365884,test,non-churn
-0.7154764,7.3327084,test,non-churn
58.40364,-2.8777485,test,non-churn
-37.65186,15.837805,test,churn
68.889626,9.441014,test,non-churn
35.97352,12.615596,test,churn
-31.177656,10.022295,test,non-churn
-47.281464,16.45331,test,churn
-48.69469,-24.228683,test,churn
-6.056417,23.443926,test,churn
61.947857,-0.69009686,test,non-churn
-39.944416,15.399193,test,non-churn
-41.884346,9.35978,test,churn
-16.42223,-25.31258,test,non-churn
-24.088663,-19.46741,test,non-churn
-24.421053,2.622103,test,non-churn
7.0016913,-11.661339,test,non-churn
48.06374,3.1198385,test,non-churn
-2.088177,8.607024,test,non-churn
-33.80265,28.622337,test,non-churn
-25.850216,-2.2397199,test,non-churn
-0.041307393,40.170845,test,churn
52.16654,14.294887,test,non-churn
-6.5646563,0.061187536,test,non-churn
-9.432788,13.157547,test,non-churn
-47.607426,-16.331259,test,non-churn
48.46919,-6.8641267,test,non-churn
-11.870983,-8.458872,test,non-churn
11.142797,14.349503,test,non-churn
-17.924707,10.743875,test,non-churn
-30.541096,29.747997,test,non-churn
39.591152,13.442456,test,non-churn
-31.215412,29.633041,test,non-churn
-32.370594,17.120003,test,non-churn
40.1984,-3.2277045,test,non-churn
-17.543316,-12.225412,test,non-churn
-22.350063,-40.984997,test,non-churn
52.37935,-7.0950866,test,non-churn
36.874783,7.8354926,test,non-churn
36.390224,-13.632465,test,non-churn
-8.283785,-26.474783,test,non-churn
-55.478867,4.5368023,test,non-churn
-34.227947,-30.480461,test,non-churn
-50.408432,12.473469,test,churn
60.134422,24.754171,test,non-churn
-7.291469,38.12032,test,churn
43.32202,-1.1900151,test,non-churn
-19.728302,18.641693,test,churn
-25.88903,5.2206717,test,non-churn
-55.754723,8.731406,test,non-churn
42.116413,-11.739644,test,non-churn
9.423517,11.431768,test,non-churn
15.162505,-16.941895,test,non-churn
55.485027,-13.055799,test,non-churn
-2.511921,31.823486,test,non-churn
45.60497,25.497301,test,non-churn
13.211587,-7.915922,test,churn
35.822075,19.449028,test,churn
2.167908,8.431368,test,non-churn
-30.537395,16.099674,test,non-churn
41.41648,5.906147,test,non-churn
-42.246273,19.358278,test,churn
15.396666,0.73454714,test,churn
50.715115,13.8868475,test,non-churn
-27.867498,23.78711,test,non-churn
-20.299425,-6.7613573,test,non-churn
-28.614319,9.2517805,test,non-churn
43.259987,-13.540293,test,non-churn
-8.997955,17.147116,test,non-churn
-25.757927,-35.369083,test,non-churn
60.636303,-12.416307,test,churn
70.08403,11.554639,test,non-churn
-22.076664,29.00418,test,non-churn
49.79523,26.91734,test,non-churn
-12.224492,-28.851946,test,non-churn
18.789692,-10.856024,test,non-churn
-18.358805,10.022005,test,non-churn
48.06076,-15.119236,test,non-churn
42.619907,15.246031,test,non-churn
15.892173,7.082722,test,churn
-31.35265,-24.794195,test,non-churn
10.685123,-9.746301,test,churn
55.041157,-2.969352,test,non-churn
-27.57119,4.4178715,test,non-churn
64.36567,3.4080675,test,non-churn
43.951954,21.113997,test,non-churn
17.602169,-7.6981077,test,non-churn
-32.965275,6.540811,test,non-churn
-35.502655,-26.90978,test,non-churn
-18.369902,-14.743193,test,non-churn
-21.402977,21.937248,test,non-churn
14.395491,-2.7818065,test,non-churn
-13.40366,30.734564,test,non-churn
28.500626,5.585888,test,non-churn
-32.870575,-18.242025,test,non-churn
39.835205,9.624866,test,non-churn
10.593143,21.536465,test,non-churn
-1.8465911,-18.029661,test,non-churn
-36.09428,24.977966,test,non-churn
36.954666,2.5961833,test,non-churn
-8.450347,-16.904009,test,non-churn
-57.68442,4.7458544,test,churn
34.35787,14.188341,test,churn
-35.67699,6.6124187,test,non-churn
48.97807,3.4166844,test,non-churn
46.739132,-9.203998,test,non-churn
1.441655,1.0628629,test,non-churn
-11.898893,-2.710681,test,non-churn
48.3801,0.6478204,test,non-churn
63.269493,5.1162577,test,non-churn
33.592113,13.780615,test,churn
-18.434069,-17.89361,test,non-churn
-15.253238,-26.21303,test,non-churn
62.96782,-5.115617,test,non-churn
38.880054,-11.2216015,test,non-churn
72.40423,5.603248,test,non-churn
-41.388798,25.797382,test,non-churn
-29.916431,-0.6533555,test,churn
-13.915189,6.423657,test,non-churn
45.880085,14.004224,test,non-churn
-24.792778,-24.209948,test,non-churn
-29.298655,27.659428,test,non-churn
-43.183105,10.418158,test,churn
-43.102703,0.7948107,test,non-churn
49.248016,-0.33819902,test,non-churn
60.88486,-0.74505675,test,non-churn
-5.924509,25.822945,test,churn
32.654858,-8.096435,test,non-churn
-31.625587,-20.80159,test,non-churn
36.935097,6.4166374,test,non-churn
-25.499636,-27.094063,test,non-churn
47.01627,-0.61549574,test,non-churn
-15.818586,28.20604,test,non-churn
-43.605618,-29.67788,test,non-churn
48.856426,5.4950047,test,non-churn
-44.36984,-3.8870711,test,non-churn
-45.64895,-20.292507,test,non-churn
-18.181913,15.589997,test,non-churn
-31.669315,-10.385891,test,non-churn
-15.585603,12.137887,test,non-churn
-24.92173,17.347603,test,non-churn
57.54862,-16.239655,test,non-churn
2.938674,22.84978,test,non-churn
46.676216,-2.7708485,test,non-churn
16.97033,-15.05333,test,non-churn
50.710453,7.737587,test,non-churn
58.17862,-11.241014,test,non-churn
-12.035783,-18.211641,test,non-churn
66.60981,18.666393,test,churn
-21.319592,16.184237,test,non-churn
-51.140747,-9.484345,test,churn
13.313608,6.1883707,test,non-churn
42.37075,11.072243,test,non-churn
-2.9416702,15.8955965,test,non-churn
58.9142,11.1475315,test,non-churn
-34.021637,4.63141,test,non-churn
0.9719189,-4.9996066,test,non-churn
-21.12726,-19.257254,test,non-churn
-20.926962,-6.1490583,test,non-churn
16.690357,-5.2691417,test,non-churn
70.66433,0.0430443,test,non-churn
-21.274652,-25.56095,test,non-churn
11.850353,0.3148448,test,non-churn
-6.707131,15.491214,test,non-churn
-3.9135952,28.897577,test,non-churn
3.9318116,-23.606083,test,non-churn
-2.6623302,-18.695322,test,non-churn
-26.502241,3.157043,test,non-churn
39.01956,-2.698321,test,non-churn
18.702908,0.18206204,test,non-churn
-25.598545,14.782605,test,non-churn
43.55046,8.550256,test,non-churn
-17.886475,-34.72403,test,churn
6.067016,4.013785,test,churn
-44.685474,19.408514,test,non-churn
5.879404,12.105951,test,non-churn
-9.361096,-38.494987,test,non-churn
-26.528246,22.148876,test,non-churn
5.310482,15.268081,test,non-churn
39.183926,19.354548,test,non-churn
-5.527922,-8.829532,test,non-churn
-40.037643,-25.008795,test,non-churn
-25.075468,-13.256422,test,non-churn
1.5503312,1.2700734,test,non-churn
-16.526548,0.25191265,test,non-churn
7.506551,29.823898,test,churn
5.6064997,-19.091614,test,non-churn
49.31563,-16.16528,test,non-churn
-40.435375,-34.155266,test,non-churn
58.73113,8.196085,test,non-churn
1.4396571,-9.581049,test,non-churn
-6.6963115,-25.2127,test,non-churn
4.2250795,-29.482576,test,non-churn
20.28093,-22.498732,test,non-churn
-0.85739744,1.8116962,test,non-churn
-2.357324,-0.31735352,test,non-churn
-46.90111,-4.1684084,test,non-churn
-33.858994,-31.385143,test,non-churn
-43.476364,-20.397682,test,non-churn
32.31163,13.399623,test,churn
-47.596626,-24.024803,test,non-churn
51.240864,10.924058,test,non-churn
50.133015,23.504894,test,non-churn
68.81532,-3.125872,test,non-churn
-1.9823636,-24.58523,test,non-churn
11.376066,2.977566,test,non-churn
36.325092,18.669968,test,non-churn
10.292076,4.791179,test,non-churn
54.49315,8.816792,test,non-churn
-5.784101,7.928477,test,non-churn
-16.259817,-10.88237,test,non-churn
-3.091017,17.764223,test,non-churn
-20.44935,-4.532611,test,non-churn
-25.62292,9.8450365,test,non-churn
50.912,6.106532,test,non-churn
13.31116,-12.1741,test,non-churn
13.055871,17.991789,test,non-churn
-36.156242,25.593939,test,non-churn
-53.5188,13.571086,test,non-churn
47.444645,-6.334726,test,non-churn
46.3173,22.101625,test,non-churn
14.33317,13.488183,test,non-churn
4.6593204,-0.035365704,test,non-churn
-42.226006,14.874585,test,churn
14.259935,-15.686826,test,non-churn
-25.21182,23.505438,test,non-churn
-46.603123,10.882588,test,churn
-12.994132,28.451286,test,non-churn
-19.416647,-21.28605,test,non-churn
4.213386,-21.661945,test,churn
3.8491051,-2.2452712,test,non-churn
35.39316,-7.301589,test,non-churn
-44.72091,-26.712353,test,non-churn
59.78715,15.05729,test,non-churn
-9.224178,-38.543407,test,churn
-9.082932,-0.5970267,test,non-churn
-32.913845,-2.459451,test,non-churn
23.91299,-13.382201,test,non-churn
4.396735,-19.01039,test,non-churn
-18.030214,-10.895945,test,non-churn
-43.81136,14.253726,test,non-churn
-33.064606,22.44485,test,non-churn
14.077492,-13.838049,test,non-churn
-43.487476,-26.635387,test,non-churn
-35.527668,-6.055821,test,non-churn
6.7455125,-32.850048,test,churn
33.950047,17.603586,test,churn
2.4724755,-18.663704,test,non-churn
58.57864,-0.059287176,test,non-churn
-6.7761116,-16.10135,test,non-churn
-18.743055,17.1535,test,non-churn
41.958252,6.128992,test,non-churn
-28.781778,-31.731243,test,non-churn
-31.965096,1.3205032,test,non-churn
-44.53009,-3.194083,test,non-churn
39.452923,-0.4022981,test,non-churn
59.02826,-6.84464,test,non-churn
-19.676264,22.989998,test,non-churn
39.722134,4.7177014,test,non-churn
-48.079655,-17.44987,test,non-churn
33.672897,16.345299,test,non-churn
-13.097927,-9.817638,test,non-churn
-26.562729,17.21186,test,non-churn
45.80064,22.155502,test,non-churn
3.242105,-23.153833,test,non-churn
-26.501429,-6.7856665,test,non-churn
-31.438345,-15.286365,test,non-churn
-5.1801553,11.567262,test,non-churn
-36.83668,-21.51164,test,non-churn
-13.772929,23.19506,test,non-churn
-17.879553,-17.14271,test,non-churn
5.690979,41.65285,test,non-churn
53.52985,8.767218,test,non-churn
15.926792,3.818,test,non-churn
-48.98005,-9.668207,test,churn
41.348553,21.961462,test,non-churn
-1.8819196,26.377268,test,non-churn
57.660725,17.701136,test,non-churn
-14.701196,-1.9369603,test,non-churn
-7.6215777,20.084335,test,non-churn
-30.009287,-2.435591,test,non-churn
42.939617,20.177406,test,non-churn
53.779152,9.3081665,test,non-churn
-17.429482,7.0768185,test,non-churn
1.7455629,31.84113,test,churn
-23.84356,-2.0247657,test,non-churn
6.152682,-8.682436,test,non-churn
65.19799,11.278327,test,non-churn
-23.30234,-2.3536346,test,non-churn
-12.048416,3.6889436,test,churn
4.8606095,-19.14052,test,non-churn
-13.830274,18.094654,test,non-churn
21.861048,0.4222157,test,non-churn
-18.163685,3.3459718,test,non-churn
62.3612,-4.2498574,test,non-churn
57.34054,-4.9409895,test,non-churn
-12.103699,12.594225,test,churn
53.68676,6.6745067,test,non-churn
-43.618057,23.564178,test,churn
52.685696,14.491142,test,non-churn
2.331278,-35.332424,test,non-churn
51.680435,-18.527254,test,non-churn
14.446879,23.868357,test,churn
58.112896,6.087844,test,non-churn
-23.255814,0.24086426,test,non-churn
-29.510914,-24.527977,test,non-churn
-32.180454,-11.285338,test,non-churn
-29.778131,-15.173608,test,non-churn
6.4625278,-15.356732,test,non-churn
-47.248207,16.432543,test,churn
-13.638518,-38.477287,test,non-churn
65.902405,8.170837,test,non-churn
-13.787733,-4.868048,test,non-churn
10.479594,-22.302145,test,non-churn
39.266117,4.1286974,test,non-churn
-39.795166,-17.147331,test,non-churn
-9.216786,-7.3832383,test,non-churn
-29.846449,-6.163607,test,non-churn
54.99758,-18.13538,test,non-churn
-25.74789,-0.19725868,test,non-churn
3.1647055,-8.678531,test,non-churn
-11.3766165,-10.81555,test,non-churn
-46.74249,3.7224884,test,non-churn
-12.131456,31.944166,test,non-churn
-25.761087,-9.706813,test,non-churn
55.851326,-12.447127,test,non-churn
59.807545,-7.503306,test,non-churn
-10.019251,26.693209,test,non-churn
55.6321,6.17389,test,non-churn
-3.8630533,24.038605,test,non-churn
45.39675,1.1646099,test,non-churn
47.880817,-4.300237,test,non-churn
-48.655693,-15.231544,test,churn
37.937798,-13.707605,test,churn
-23.628534,21.454762,test,churn
50.25203,-8.047231,test,non-churn
41.347713,-5.313594,test,non-churn
19.298384,-11.111894,test,churn
-2.3449807,23.987726,test,non-churn
38.46214,-9.432696,test,non-churn
-28.017,-23.538424,test,non-churn
53.74654,-0.024702156,test,non-churn
-21.352161,-10.326851,test,non-churn
54.79064,-15.178072,test,non-churn
-30.571024,-30.265446,test,non-churn
13.682683,19.92677,test,churn
-31.155014,-27.001987,test,non-churn
-16.90981,-19.783966,test,non-churn
-43.778503,7.2339787,test,churn
35.253136,2.5232627,test,non-churn
12.83491,-8.77782,test,churn
-6.843592,-23.856352,test,non-churn
3.23012,-4.765749,test,non-churn
-8.672872,8.34572,test,non-churn
57.99795,8.68251,test,non-churn
-13.349422,28.793217,test,non-churn
30.742098,18.142729,test,churn
-18.873875,17.314562,test,non-churn
56.55646,-4.1429267,test,non-churn
-8.151381,-12.882368,test,non-churn
44.77447,16.844975,test,non-churn
53.67603,-16.421228,test,non-churn
51.569836,4.377297,test,non-churn
9.014203,5.934898,test,non-churn
-1.5844604,0.74106765,test,non-churn
-52.84426,-0.053948876,test,non-churn
13.329403,7.926426,test,non-churn
